ID,Variance,Skewness,Curtosis,Entropy,Flag
1859,177.29538477437515,-0.8111551803672692,1.8151035536743674,10.596164494654035,1
1860,9213.843518381096,-0.9819250779475899,-0.6785964737331764,10.537092714359565,1
1861,640.8260651743752,-0.1090978517473735,-0.8888852945743828,10.594744037454593,1
1862,2925.720201734376,-3.4999178645558726,14.000079750419207,10.583222442150955,1
1863,1265.8992368398442,-2.3148461910421334,14.003191002617108,10.588275140195911,1
1864,17998.4406731611,-0.2815078327555557,-1.5432233024260855,10.449481503568425,1
1865,16880.50411157985,-0.35773801304600955,-1.3986240791528741,10.417487569549472,1
1866,523.7145054648438,-0.026217749324145063,-0.5169031457076505,10.595014787938258,1
1867,12953.69276527438,-0.9336772755933612,-0.5057052627134566,10.523164581972004,1
1868,4474.068849197501,-1.4744977429139081,0.7835714338833215,10.557356682553081,1
1869,827.1234442923443,-0.27865326837270604,-0.18073691204483344,10.593337189959778,1
1870,4860.4256999843765,-2.043695944631368,4.344405320177785,10.56705468468572,1
1871,7682.984319969377,-2.080487918237371,3.3585235210221445,10.556690145920289,1
1872,9315.002638748596,-1.0119698698224904,-0.37448770580378543,10.541959031579864,1
1873,4449.255256871095,-2.59338428352176,6.7913403254247005,10.57766290511343,1
1874,594.6316944375003,-0.3214818522424674,-0.03791567692957187,10.593849617200446,1
1875,15639.360919977504,0.1307872729906139,-1.458932270390731,10.445047905120658,1
1876,333.84273238609376,-0.07706048310231424,0.28922296863474006,10.5947775596343,1
1877,10270.817762973598,0.6951383616270183,-0.28701704571063136,10.402931621257373,1
1878,5973.014326674376,-0.7244101063972815,-0.21662898422425592,10.534670679999095,1
1879,3158.0313804310945,-3.4385100068925483,11.861970902797172,10.584254317430693,1
1880,8568.159744462348,-0.5653106553861297,-0.8472239083279618,10.554568537120286,1
1881,2394.823125290001,-3.6597417140136206,18.077077458646144,10.58590101510557,1
1882,3723.2063954798455,-3.4869586188867876,12.760342928332593,10.577124810911307,1
1883,22870.971851089853,-0.4816570293122457,-1.0019466162549742,10.40860873777304,1
1884,1000.3030722743754,-5.739855711307473,53.5071229967187,10.592227985414636,1
1885,389.52262117750007,-1.28786473730282,13.234164095543203,10.595282640025626,1
1886,827.4357345173443,-0.6390282671129072,0.6677220821449268,10.593429348319582,1
1887,8734.468801797504,-0.9358548139503817,0.2569873301146548,10.545290144994222,1
1888,955.3141757773441,0.22728546447984901,-0.371845611379523,10.593423865410397,1
1889,5105.187208944377,0.07514160638308609,-0.7851254021767438,10.572197603725323,1
1890,8542.10847174438,-0.9442077524995316,0.014414067883377513,10.553724273146788,1
1891,2365.4715125548446,-3.5560964306928557,17.01608406775517,10.585428374840042,1
1892,11970.691856677504,-0.9065386516504561,-0.7209218291311967,10.521352229362595,1
1893,2981.9197943593754,0.22540506018972628,-0.34638328093945425,10.571765924112826,1
