ID,Variance,Skewness,Curtosis,Entropy,Flag
3109,9430.528997621095,-1.1366898241304004,0.3361902775302989,10.506239085708865,1
3110,11649.441713790002,-0.7112708438879982,-0.5545422099224311,10.493473693299798,1
3111,2355.779233977501,-0.9257572951751232,0.1568085724953865,10.58183153369237,1
3112,2039.2732442343756,-2.735064379526194,6.2123378061468415,10.58587535512985,1
3113,707.4605749423439,-0.6639392375305264,-0.8355811343183523,10.455596513150429,1
3114,5212.555966234377,-0.7044280565077439,-0.4503606142307519,10.551090983390894,1
3115,11364.8829012486,-0.1128103484929476,-1.2513120411758127,10.417594885716635,1
3116,382.1622030993751,-0.0824180184515913,-1.0337878410698798,10.472965156447875,1
3117,452.7999715743751,-1.190450731815955,1.20338591139991,10.581058436150744,1
3118,2903.901704339845,-2.0039843218883173,4.755687679863087,10.577659897789475,1
3119,10655.145192077503,-0.3857592725752253,-1.1042692200186583,10.454061084614422,1
3120,5141.689764394378,-3.640147386280211,12.187311286900222,10.565785380795656,1
3121,3691.453912494377,-2.631371445762307,5.540579830493758,10.57653606261373,1
3122,3809.1454932975007,0.0862238939059583,-1.4305384924302296,10.36848338469824,1
3123,9667.270245636097,-0.8072897679011378,-0.0055263045032205,10.531362830999324,1
3124,149.12943472984378,-0.8086098189438672,0.7358510820436419,10.58109089308804,1
3125,774.515660556094,-1.5911280767262344,3.891557491761268,10.5929872209469,1
3126,3165.427762348594,-3.1577794890352986,8.797896290816793,10.553498930174456,1
3127,193.46051519937507,-0.3802310671846759,-0.7697186536911294,10.587396621547285,1
3128,850.735334686094,-4.601550527922305,27.636212421443112,10.590428583192775,1
3129,2101.6060331210942,-2.3030999567800574,5.9552653635065464,10.58374176478936,1
3130,10164.873613842346,-0.6384839677584052,-0.4758380874245578,10.522109131637922,1
3131,220.3308994048438,-1.7809489838505363,3.431963309240624,10.572204944059424,1
3132,2326.971287277501,-2.239753751187224,4.788026810120277,10.590264146431435,1
3133,3978.613694012345,-3.84958670730324,14.418949482373344,10.57906407650426,1
3134,1808.304695867344,-2.1971107790680313,4.345447200838134,10.578070144918662,1
3135,10950.418010519375,-0.535042396654106,-1.269042490875393,10.44914721289208,1
3136,3652.2379779975017,-1.4922911818352342,1.7698738472412143,10.567653658609252,1
3137,109.40197536859372,-5.320817349974867,32.6039001856786,10.596413402058332,1
3138,1345.2442442743757,-2.9200353529564693,8.471780952616529,10.5929197914271,1
3139,695.3518199375003,-0.4538655577928068,-0.605353424897721,10.53207598800671,1
3140,239.59643269000009,-2.108870832061605,4.489679242577693,10.57925231296765,1
3141,11484.157142424378,-0.8525308017981605,-0.3298897063706287,10.489151623839811,1
3142,1425.6505143685945,-1.1731749673598246,1.7744069952411552,10.58905739972114,1
3143,207.4915843298438,-2.6056164654625404,7.969248747417685,10.572635641763974,1
3144,15243.95875158735,-0.6726859843169224,-0.5733375145248254,10.47196992743152,1
3145,15122.789505729848,-0.0367700019416507,-1.1684359077666553,10.419916302893498,1
3146,5786.855361218595,-0.1730039467691786,-0.5703698426198045,10.550770323072411,1
3147,181.1533312173438,-2.163096300568362,3.8797326850118,10.55192430214181,1
3148,838.7888018185938,-3.2658910659310716,17.55151075887556,10.59074952535816,1
3149,2375.986120629844,-1.014941779418647,0.8685758680055864,10.57937879894838,1
3150,4894.826393618595,-2.661244902652122,7.522383279177657,10.571287453045242,1
